frame,trial,attempt,time_played,time_tag,level_size_y,player_pos,collision,current_input,current_drift,drift_variation,drift_type,level_done,visible_obstacles,last_walls_tile,adjacent_wall_tiles_x_pos,visible_drift_tiles,expectability,SoC,adjusted_time_tag,start_input,N_input,input_change,input_duration,drift_tile_onset,second_drift_tile_onset,drift_onset,N_drift,individual_drift_tile_variation,individual_drift_tile_direction,input_before_drift,input_countering_drift
1460,4,1,25.446831703186035,7079.35686029,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1074, 18], [1362, 144], [1344, 324], [1218, 522], [894, 594], [1092, 810]]","[1428, 5844]",,"[[1530, 318]]",,,7104.8036919931865,1.0,14.0,1.0,0.1983659267425537,0,0,0,,B,Left,1,1
578,1,2,9.93574857711792,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1182, 0], [1218, 54], [624, 72], [1182, 252], [1074, 306], [930, 522], [1272, 576], [1146, 612], [1146, 774], [678, 774]]","[1284, 11136]",,"[[1386, 408]]",,,8076.534417987118,1.0,3.0,1.0,0.09518814086914062,0,0,0,,A,Right,1,1
872,1,2,15.09718632698059,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1371, 54], [1119, 126], [1137, 270], [1191, 378], [795, 468], [975, 576], [1119, 774]]","[1473, 9372]",,"[[1575, 750]]",,,8081.695855736981,1.0,8.0,1.0,0.33066630363464355,0,0,0,,A,Right,1,1
910,1,2,15.74663543701172,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1017, 42], [1071, 150], [675, 240], [855, 348], [999, 546]]","[1353, 9144]",,"[[1455, 522]]",,,8082.345304847012,1.0,9.0,0.0,0.36661124229430975,0,0,0,,A,Right,1,1
1012,1,2,17.502241134643555,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[870, 222], [816, 438], [816, 456], [780, 492], [1068, 672]]","[1260, 8532]",,"[[1362, 810]]",,,8084.100910544644,1.0,11.0,0.0,0.1775503158569336,1,0,1,4.0,A,Right,1,1
1053,1,2,18.214437246322632,8066.59866941,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[750, 192], [750, 210], [714, 246], [1002, 426], [714, 786]]","[1206, 8286]",,"[[1308, 564]]",,,8084.813106656323,1.0,12.0,1.0,0.1554708480834961,0,0,0,,A,Right,1,1
1542,1,2,26.864376306533813,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[723, 102], [1317, 102], [1263, 120], [795, 174], [1317, 210], [1173, 498], [867, 534]]","[1365, 5352]",,"[[1467, 6], [1467, 780]]",,,8093.463045716534,1.0,19.0,0.0,0.0335161685943568,0,0,0,,A,Right,1,1
1561,1,2,27.20796751976013,8066.59866941,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1245, 6], [777, 60], [1299, 96], [1155, 384], [849, 420]]","[1347, 5238]",,"[[1449, 666]]",,,8093.80663692976,1.0,20.0,0.0,0.03777146339416859,0,0,0,,A,Right,1,1
1042,3,1,18.07426428794861,7899.264004845,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[903, 456]]","[1311, 8352]",,"[[1413, 288]]",,,7917.338269132949,1.0,8.0,0.0,0.06756353378295898,0,0,0,,B,Right,1,1
1241,3,1,21.564305067062374,7899.264004845,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[963, 612]]","[1317, 7158]",,"[[1419, 804]]",,,7920.828309912063,1.0,11.0,1.0,0.24593901634216664,0,0,0,,B,Right,1,1
1842,3,1,32.142330169677734,7899.264004845,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[852, 84], [816, 102], [888, 210], [510, 300], [528, 372], [960, 534], [906, 570]]","[1200, 3552]",,"[[1302, 474]]",,,7931.406335014678,1.0,16.0,1.0,0.42400622367858887,0,0,0,,B,Right,1,1
479,3,1,8.352604389190674,8225.873956115001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[771, 72], [789, 198], [1113, 234], [753, 288], [879, 522], [951, 594], [951, 774]]","[1251, 11730]",,"[[1353, 660]]",,,8234.226560504192,1.0,4.0,1.0,0.3472111225128174,0,0,0,,A,Right,1,1
1031,3,1,18.14254856109619,8225.873956115001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[1074, 36], [876, 522]]","[1284, 8418]",,"[[1386, 354]]",,,8244.016504676098,1.0,11.0,0.0,0.308258056640625,0,0,0,,A,Left,1,1
737,4,1,12.753145217895508,5828.476126185001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[840, 126], [642, 126], [804, 360], [912, 558], [696, 684], [678, 702]]","[1284, 10182]",,"[[480, 804]]",,,5841.229271402896,1.0,7.0,0.0,0.2592639923095703,0,0,0,,A,Left,1,1
810,4,1,14.022955894470217,5828.476126185001,14094,"[954, 270]",False,Right,0.0,B,no_drift,False,"[[816, 120], [600, 246], [582, 264], [906, 534], [690, 660]]","[1188, 9744]",,"[[384, 366]]",,,5842.499082079471,1.0,8.0,0.0,0.1396791934967041,0,0,0,,A,Left,1,1
1955,4,1,34.28744077682495,5828.476126185001,14094,"[954, 270]",False,Left,0.0,B,no_drift,False,"[[903, 36], [633, 108], [1137, 162], [1137, 216], [1029, 360], [993, 486], [1119, 540], [975, 594]]","[1233, 2874]",,"[[1335, 480]]",,,5862.763566961826,1.0,23.0,0.0,0.4365198612213135,0,0,0,,A,Right,1,1
538,1,1,9.356592655181885,6706.91599103,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[816, 96], [1122, 240], [1158, 294], [564, 312], [1122, 492], [1014, 546], [870, 762]]","[1236, 11376]",,"[[1338, 648]]",,,6716.272583685182,1.0,4.0,1.0,0.2889988422393799,0,0,0,,A,Right,1,1
566,1,1,9.873305082321169,6706.91599103,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1224, 72], [1260, 126], [666, 144], [1224, 324], [1116, 378], [972, 594], [1314, 648], [1188, 684]]","[1338, 11208]",,"[[1440, 480]]",,,6716.789296112322,1.0,5.0,0.0,0.39284110069274725,0,0,0,,A,Right,1,1
884,1,1,15.50665044784546,6706.91599103,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1110, 54], [1128, 198], [1182, 306], [786, 396], [966, 504], [1110, 702]]","[1464, 9300]",,"[[1566, 678]]",,,6722.422641477846,1.0,10.0,1.0,0.6992657184600812,0,0,0,,A,Right,1,1
1039,1,1,18.23325800895691,6706.91599103,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[765, 60], [711, 276], [711, 294], [675, 330], [963, 510]]","[1167, 8370]",,"[[1269, 648]]",,,6725.149249038957,1.0,13.0,1.0,0.655785322189331,0,0,0,,A,Right,1,1
1083,1,1,19.010692358016968,6706.91599103,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[939, 12], [939, 30], [903, 66], [1191, 246], [903, 606]]","[1383, 8106]",,"[[1485, 384]]",,,6725.926683388017,1.0,14.0,1.0,0.34628558158874867,0,0,0,,A,Right,1,1
1571,1,1,27.556132793426517,6706.91599103,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[687, 0], [1209, 36], [1065, 324], [759, 360]]","[1269, 5178]",,"[[1371, 606]]",,,6734.472123823427,1.0,20.0,1.0,0.17390489578246715,0,0,0,,A,Right,1,1
307,2,1,5.349234104156494,7346.573109800001,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1188, 186], [1296, 222], [720, 276], [666, 528], [918, 564], [936, 726]]","[1308, 12762]",,"[[504, 468]]",,,7351.922343904157,1.0,1.0,1.0,0.3711566925048828,0,0,0,,B,Left,1,1
512,2,1,8.90782618522644,7346.573109800001,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[645, 288], [897, 504], [1077, 666], [1203, 738], [1275, 792]]","[1287, 11532]",,"[[483, 714]]",,,7355.480935985227,1.0,3.0,1.0,0.15364742279052734,0,0,0,,B,Left,1,1
1549,2,1,27.151442289352417,7346.573109800001,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[876, 186], [984, 456], [750, 798]]","[1296, 5310]",,"[[492, 702]]",,,7373.724552089353,1.0,16.0,1.0,0.26228833198547363,0,0,0,,B,Left,1,1
476,3,2,8.24795413017273,6835.478645345001,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[789, 90], [807, 216], [1131, 252], [771, 306], [897, 540], [969, 612], [969, 792]]","[1269, 11748]",,"[[1371, 678]]",,,6843.726599475173,1.0,4.0,1.0,0.2829747200012207,0,0,0,,A,Right,1,1
681,3,2,11.909427404403688,6835.478645345001,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[792, 12], [846, 66], [648, 210], [1098, 210], [1188, 300], [936, 534]]","[1254, 10518]",,"[[450, 672]]",,,6847.388072749404,1.0,9.0,1.0,0.29904747009277166,0,0,0,,A,Left,1,1
739,3,2,12.945539236068726,6835.478645345001,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[828, 186], [882, 510], [666, 528], [954, 600], [1044, 726]]","[1158, 10170]",,"[[354, 324]]",,,6848.424184581069,1.0,10.0,1.0,1.042818546295166,0,0,0,,A,Left,1,1
1692,3,2,29.74652671813965,6835.478645345001,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[681, 138], [1095, 156], [717, 192], [879, 210], [825, 228], [591, 246], [645, 282], [1131, 498], [861, 534], [1149, 696]]","[1197, 4452]",,"[[393, 654]]",,,6865.22517206314,1.0,21.0,0.0,0.04912877082824707,0,0,0,,A,Left,1,1
813,4,1,14.083863496780396,6538.156715540001,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[786, 102], [570, 228], [552, 246], [876, 516], [660, 642]]","[1158, 9726]",,"[[354, 348]]",,,6552.240579036781,1.0,6.0,0.0,0.1231842041015625,0,0,0,,B,Left,1,1
1584,4,1,27.81896138191223,6538.156715540001,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1035, 66], [1233, 264], [1161, 390], [1305, 462], [963, 534], [711, 570], [927, 606], [1179, 714]]","[1371, 5100]",,"[[567, 780]]",,,6565.975676921913,1.0,15.0,0.0,0.21347379684448597,0,0,0,,B,Left,1,1
1748,4,1,30.699216842651367,6538.156715540001,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[1152, 234], [990, 594], [1278, 630], [1224, 666]]","[1374, 4116]",,"[[570, 732]]",,,6568.855932382652,1.0,17.0,0.0,0.259674072265625,0,0,0,,B,Left,1,1
1810,4,1,31.786388158798218,6538.156715540001,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1086, 222], [1374, 258], [1320, 294], [942, 492]]","[1458, 3744]",,"[[654, 360]]",,,6569.943103698799,1.0,18.0,1.0,0.37401390075683594,0,0,0,,B,Left,1,1
294,6,1,5.046940326690674,3468.64143266,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1170, 228], [900, 498], [738, 498], [882, 714]]","[1308, 12840]",,"[[504, 582]]",,,3473.688372986691,1.0,1.0,1.0,0.07096004486083984,0,0,0,,B,Left,1,1
676,4,1,11.829721450805664,4076.09580102,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1113, 204], [1095, 492], [897, 492], [1059, 726]]","[1539, 10548]",,"[[1641, 486]]",,,4087.925522470806,1.0,7.0,1.0,0.15876603126526057,0,0,0,,B,Right,1,1
758,4,1,13.283082962036133,4076.09580102,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1128, 0], [930, 0], [1092, 234], [1200, 432], [984, 558], [966, 576]]","[1572, 10056]",,"[[768, 678]]",,,4089.3788839820363,1.0,9.0,0.0,0.3585252761840838,0,0,0,,B,Right,1,1
758,4,1,13.283082962036133,4076.09580102,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1128, 0], [930, 0], [1092, 234], [1200, 432], [984, 558], [966, 576]]","[1572, 10056]",,"[[768, 678]]",,,4089.3788839820363,1.0,9.0,0.0,0.3585252761840838,0,0,0,,B,Left,1,1
788,4,1,13.82427740097046,4076.09580102,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[966, 54], [1074, 252], [858, 378], [840, 396], [1164, 666], [948, 792]]","[1446, 9876]",,"[[642, 498]]",,,4089.9200784209706,1.0,10.0,0.0,0.2734766006469709,0,0,0,,B,Left,1,1
1764,4,1,31.021073818206787,4076.09580102,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1110, 138], [948, 498], [1236, 534], [1182, 570], [804, 768]]","[1320, 4020]",,"[[516, 636]]",,,4107.116874838207,1.0,22.0,1.0,0.27472758293151855,0,0,0,,B,Left,1,1
725,1,1,12.675984621047974,3678.9178394,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[615, 54], [1191, 162], [885, 252], [993, 396], [1227, 702]]","[1287, 10254]",,"[[483, 768]]",,,3691.593824021048,1.0,3.0,1.0,0.28414058685302557,0,0,0,,B,Left,1,1
1464,1,1,25.87175464630127,3678.9178394,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[822, 570], [1416, 570], [1362, 588], [894, 642], [1416, 678]]","[1464, 5820]",,"[[1566, 474]]",,,3704.7895940463013,1.0,10.0,1.0,0.5156764984130859,0,0,0,,B,Right,1,1
1675,1,1,29.564279794692997,3678.9178394,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1230, 240], [798, 258], [1212, 366], [1266, 510]]","[1422, 4554]",,"[[618, 576]]",,,3708.482119194693,1.0,13.0,0.0,0.25296282768249156,0,0,0,,B,Left,1,1
1787,1,1,31.52687406539917,3678.9178394,14094,"[954, 270]",False,Left,0.0,A,invisible,False,"[[753, 342], [1077, 252], [843, 252], [699, 414], [573, 720], [987, 738]]","[1191, 3882]",,"[[1293, 480]]",,,3710.444713465399,1.0,14.0,1.0,0.11931324005126953,0,0,0,,B,Right,1,1
1473,1,1,25.826335668563843,2960.0069722400003,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[771, 516], [1365, 516], [1311, 534], [843, 588], [1365, 624]]","[1413, 5766]",,"[[1515, 420]]",,,2985.833307908564,1.0,13.0,1.0,0.2153012752532959,0,0,0,,B,Right,1,1
1773,1,1,31.072465181350708,2960.0069722400003,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[711, 426], [1035, 336], [801, 336], [657, 498], [531, 804]]","[1149, 3966]",,"[[1251, 564]]",,,2991.079437421351,1.0,16.0,1.0,0.08934020996094105,0,0,0,,B,Left,1,1
1773,1,1,31.072465181350708,2960.0069722400003,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[711, 426], [1035, 336], [801, 336], [657, 498], [531, 804]]","[1149, 3966]",,"[[1251, 564]]",,,2991.079437421351,1.0,16.0,1.0,0.08934020996094105,0,0,0,,B,Right,1,1
312,2,1,5.465072393417358,4551.437223270001,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[1188, 156], [1296, 192], [720, 246], [666, 498], [918, 534], [936, 696]]","[1308, 12732]",,"[[504, 438]]",,,4556.902295663418,1.0,1.0,1.0,0.26492953300476074,0,0,0,,B,Left,1,1
516,2,1,9.018059968948364,4551.437223270001,14094,"[954, 270]",False,Right,0.0,A,no_drift,False,"[[633, 264], [885, 480], [1065, 642], [1191, 714], [1263, 768]]","[1275, 11508]",,"[[471, 690]]",,,4560.455283238949,1.0,3.0,1.0,0.12584304809570312,0,0,0,,B,Left,1,1
561,2,1,9.796175479888916,4551.437223270001,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[837, 210], [1017, 372], [1143, 444], [1215, 498], [693, 624], [1035, 642], [1017, 678], [747, 714]]","[1239, 11238]",,"[[435, 420]]",,,4561.23339874989,1.0,4.0,1.0,0.28171801567077637,0,0,0,,B,Left,1,1
397,5,1,6.787281513214111,2299.126259505,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[1062, 42], [828, 258], [522, 348], [990, 438], [864, 510], [1134, 780], [1134, 798], [702, 798]]","[1176, 12222]",,"[[1278, 558]]",,,2305.913541018214,1.0,3.0,1.0,0.16135668754577637,0,0,0,,B,Right,1,1
413,5,1,7.08163332939148,2299.126259505,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[888, 162], [582, 252], [1050, 342], [924, 414], [1194, 684], [1194, 702], [762, 702], [654, 738]]","[1236, 12126]",,"[[1338, 462]]",,,2306.2078928343913,1.0,4.0,0.0,0.32657122611999423,0,0,0,,B,Right,1,1
2065,5,1,35.970893144607544,2299.126259505,14094,"[954, 270]",False,Left,0.0,A,no_drift,False,"[[843, 762], [1041, 618]]","[1209, 2214]",,"[[405, 486]]",,,2335.0971526496073,1.0,32.0,0.0,1.1039650440216064,0,0,0,,B,Right,1,1
315,2,1,5.400158166885376,2601.168270135,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1188, 138], [1296, 174], [720, 228], [666, 480], [918, 516], [936, 678]]","[1308, 12714]",,"[[504, 420]]",,,2606.5684283018854,1.0,1.0,1.0,0.13568878173828125,0,0,0,,B,Left,1,1
560,2,1,9.67752242088318,2601.168270135,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[621, 0], [873, 216], [1053, 378], [1179, 450], [1251, 504], [729, 630], [1071, 648], [1053, 684], [783, 720]]","[1275, 11244]",,"[[471, 426]]",,,2610.8457925558832,1.0,4.0,0.0,0.23208546638488592,0,0,0,,B,Left,1,1
1542,2,1,27.063719272613525,2601.168270135,14094,"[954, 270]",False,Left,0.0,A,fake,False,"[[1212, 30], [852, 228], [960, 498]]","[1272, 5352]",,"[[468, 744]]",,,2628.2319894076136,1.0,18.0,1.0,0.28952527046203613,0,0,0,,B,Left,1,1
2053,2,1,36.20728015899658,2601.168270135,14094,"[954, 270]",False,Right,0.0,A,fake,False,"[[1059, 96], [825, 150], [717, 204], [1131, 420], [1239, 456], [753, 456], [987, 726]]","[1359, 2286]",,"[[1461, 468]]",,,2637.3755502939966,1.0,23.0,1.0,0.1312403678894114,0,0,0,,B,Right,1,1
401,3,1,6.993353128433228,2784.70325138,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1023, 216], [501, 270], [717, 270], [663, 540], [681, 666], [1005, 702], [645, 756]]","[1155, 12198]",,[],,,2791.696604508433,1.0,3.0,0.0,0.24778032302856356,0,0,0,,A,Left,1,1
490,3,1,8.548272609710693,2784.70325138,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[753, 6], [771, 132], [1095, 168], [735, 222], [861, 456], [933, 528], [933, 708], [879, 798]]","[1233, 11664]",,"[[1335, 594]]",,,2793.2515239897107,1.0,4.0,1.0,0.3446035385131836,0,0,0,,A,Right,1,1
704,3,1,12.243715047836304,2784.70325138,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[624, 72], [1074, 72], [1164, 162], [912, 396], [966, 720], [750, 738], [1038, 810]]","[1230, 10380]",,"[[426, 534]]",,,2796.9469664278363,1.0,7.0,1.0,0.10011816024780273,0,0,0,,A,Left,1,1
743,3,1,12.9255850315094,2784.70325138,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[870, 162], [924, 486], [708, 504], [996, 576], [1086, 702]]","[1188, 10146]",,"[[384, 300]]",,,2797.6288364115094,1.0,8.0,0.0,0.24242210388183594,0,0,0,,A,Left,1,1
772,3,1,13.44297456741333,2784.70325138,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[834, 312], [618, 330], [906, 402], [996, 528]]","[1098, 9972]",,"[[294, 126]]",,,2798.1462259474133,1.0,9.0,0.0,0.10356497764587402,0,0,0,,A,Left,1,1
1689,3,1,29.587178468704224,2784.70325138,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[669, 156], [1083, 174], [705, 210], [867, 228], [813, 246], [579, 264], [633, 300], [1119, 516], [849, 552], [1137, 714]]","[1197, 4470]",,"[[393, 672]]",,,2814.290429848704,1.0,21.0,1.0,0.6722245216369629,0,0,0,,A,Left,1,1
545,1,1,9.469435453414915,3618.833973195,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[816, 54], [1122, 198], [1158, 252], [564, 270], [1122, 450], [1014, 504], [870, 720], [1212, 774], [1086, 810]]","[1236, 11334]",,"[[1338, 606]]",,,3628.303408648415,1.0,2.0,1.0,0.2342538833618164,0,0,0,,A,Right,1,1
581,1,1,10.09039306640625,3618.833973195,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1248, 36], [654, 54], [1212, 234], [1104, 288], [960, 504], [1302, 558], [1176, 594], [1176, 756], [708, 756], [1230, 810]]","[1326, 11118]",,"[[1428, 390]]",,,3628.9243662614062,1.0,3.0,0.0,0.22394752502441406,0,0,0,,A,Right,1,1
865,1,1,15.060017585754396,3618.833973195,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[1284, 96], [1032, 168], [1050, 312], [1104, 420], [708, 510], [888, 618]]","[1398, 9414]",,"[[1500, 792]]",,,3633.8939907807544,1.0,7.0,0.0,0.21579647064208807,0,0,0,,A,Right,1,1
891,1,1,15.509053945541382,3618.833973195,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[1116, 12], [1134, 156], [1188, 264], [792, 354], [972, 462], [1116, 660]]","[1470, 9258]",,"[[1572, 636]]",,,3634.3430271405414,1.0,8.0,1.0,0.8362605571746826,0,0,0,,A,Right,1,1
1031,1,1,17.977198839187622,3618.833973195,14094,"[954, 270]",False,Left,0.0,B,invisible,False,"[[735, 108], [681, 324], [681, 342], [645, 378], [933, 558]]","[1137, 8418]",,"[[1239, 696]]",,,3636.8111720341876,1.0,11.0,1.0,0.6454479694366455,0,0,0,,A,Right,1,1
1084,1,1,18.91943049430847,3618.833973195,14094,"[954, 270]",False,Right,0.0,B,invisible,False,"[[903, 6], [903, 24], [867, 60], [1155, 240], [867, 600]]","[1347, 8100]",,"[[1449, 378]]",,,3637.7534036893085,1.0,12.0,1.0,0.31265687942504883,0,0,0,,A,Right,1,1
523,1,1,9.102984428405762,3237.15607344,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[846, 186], [1152, 330], [1188, 384], [594, 402], [1152, 582], [1044, 636]]","[1266, 11466]",,"[[1368, 738]]",,,3246.2590578684058,1.0,4.0,1.0,0.15068960189819514,0,0,0,,A,Right,1,1
578,1,1,10.128531694412231,3237.15607344,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1206, 0], [1242, 54], [648, 72], [1206, 252], [1098, 306], [954, 522], [1296, 576], [1170, 612], [1170, 774], [702, 774]]","[1320, 11136]",,"[[1422, 408]]",,,3247.2846051344122,1.0,5.0,0.0,0.27449774742126465,0,0,0,,A,Right,1,1
879,1,1,15.465404033660889,3237.15607344,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1371, 12], [1119, 84], [1137, 228], [1191, 336], [795, 426], [975, 534], [1119, 732]]","[1473, 9330]",,"[[1575, 708]]",,,3252.621477473661,1.0,10.0,1.0,0.2200028896331787,0,0,0,,A,Right,1,1
906,1,1,15.961122274398804,3237.15607344,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1059, 66], [1113, 174], [717, 264], [897, 372], [1041, 570]]","[1395, 9168]",,"[[1497, 546]]",,,3253.117195714399,1.0,11.0,0.0,0.10428380966186523,0,0,0,,A,Right,1,1
927,1,1,16.337852716445923,3237.15607344,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1071, 48], [675, 138], [855, 246], [999, 444], [963, 732]]","[1365, 9042]",,"[[1467, 420]]",,,3253.493926156446,1.0,12.0,1.0,0.12358307838439941,0,0,0,,A,Right,1,1
1058,1,1,18.653996229171756,3237.15607344,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1086, 162], [1086, 180], [1050, 216], [1338, 396], [1050, 756]]","[1530, 8256]",,"[[1632, 534]]",,,3255.8100696691718,1.0,15.0,0.0,0.6479790210723841,0,0,0,,A,Right,1,1
1586,1,1,27.81493759155273,3237.15607344,14094,"[954, 270]",False,Left,0.0,B,fake,False,"[[1047, 234], [741, 270], [1047, 774], [615, 792]]","[1251, 5088]",,"[[1353, 516]]",,,3264.9710110315527,1.0,20.0,1.0,0.10075664520264027,0,0,0,,A,Right,1,1
1674,1,1,29.36904263496399,3237.15607344,14094,"[954, 270]",False,Right,0.0,B,fake,False,"[[1278, 246], [846, 264], [1260, 372], [1314, 516]]","[1470, 4560]",,"[[666, 582]]",,,3266.525116074964,1.0,22.0,1.0,0.361743688583374,0,0,0,,A,Right,1,1
290,6,1,4.968239784240723,4492.2654652050005,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1170, 252], [900, 522], [738, 522], [882, 738]]","[1308, 12864]",,"[[504, 606]]",,,4497.233704989241,1.0,1.0,1.0,0.1808338165283203,0,0,0,,B,Left,1,1
317,6,1,5.450042247772217,4492.2654652050005,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1104, 90], [834, 360], [672, 360], [816, 576]]","[1242, 12702]",,"[[438, 444]]",,,4497.715507452773,1.0,2.0,0.0,0.11729955673217773,0,0,0,,B,Left,1,1
1313,6,1,22.668734550476078,4492.2654652050005,14094,"[954, 270]",False,Right,0.0,A,invisible,False,"[[1032, 36], [1158, 72], [834, 324], [798, 486], [978, 576]]","[1314, 6726]",,"[[1416, 570]]",,,4514.934199755477,1.0,17.0,1.0,0.6204774379730189,0,0,0,,B,Right,1,1
